split,source_root,original_sample_id,sample_id,group,instance,problem_boxes,number_boxes,answer_boxes,image,label,metadata
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0069_julio_orihuela__piloto_recortes_problemas__circunferencia__propuestos__S6-Circunferencia__p0322,72bd4060_95f7fc4a8119e8f2,julio_orihuela,piloto_recortes_problemas,5,4,4,images/train/72bd4060_95f7fc4a8119e8f2.png,labels/train/72bd4060_95f7fc4a8119e8f2.txt,metadata/train/72bd4060_95f7fc4a8119e8f2.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0039_julio_orihuela__piloto_recortes_problemas__circunferencia__propuestos__S6-Circunferencia__p0330,72bd4060_9981b88b9e1f93bb,julio_orihuela,piloto_recortes_problemas,7,5,4,images/train/72bd4060_9981b88b9e1f93bb.png,labels/train/72bd4060_9981b88b9e1f93bb.txt,metadata/train/72bd4060_9981b88b9e1f93bb.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0031_julio_orihuela__piloto_recortes_problemas__S11-_reas_de_regiones_planas_p0105,72bd4060_9b5abb36f5e8b626,julio_orihuela,piloto_recortes_problemas,4,4,3,images/train/72bd4060_9b5abb36f5e8b626.png,labels/train/72bd4060_9b5abb36f5e8b626.txt,metadata/train/72bd4060_9b5abb36f5e8b626.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0063_julio_orihuela__piloto_recortes_problemas__piloto_recortes_problemas__S11-_reas_de_regiones_planas_p0119,72bd4060_9d0c8b482557e5d8,julio_orihuela,piloto_recortes_problemas,4,4,4,images/train/72bd4060_9d0c8b482557e5d8.png,labels/train/72bd4060_9d0c8b482557e5d8.txt,metadata/train/72bd4060_9d0c8b482557e5d8.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0066_julio_orihuela__areas-de-regiones-planas__resueltos__S11-_reas_de_regiones_planas__p0118,72bd4060_9e1b321b1c305d11,julio_orihuela,areas-de-regiones-planas__resueltos,5,4,5,images/train/72bd4060_9e1b321b1c305d11.png,labels/train/72bd4060_9e1b321b1c305d11.txt,metadata/train/72bd4060_9e1b321b1c305d11.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0080_julio_orihuela__piloto_recortes_problemas__S6-Circunferencia_p0126,72bd4060_9e9b5c36cd7ce028,julio_orihuela,piloto_recortes_problemas,7,6,5,images/train/72bd4060_9e9b5c36cd7ce028.png,labels/train/72bd4060_9e9b5c36cd7ce028.txt,metadata/train/72bd4060_9e9b5c36cd7ce028.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0020_julio_orihuela__piloto_recortes_problemas__S9-Relaciones_M_tricas_p0133,72bd4060_a02bebf055586de8,julio_orihuela,piloto_recortes_problemas,7,7,6,images/train/72bd4060_a02bebf055586de8.png,labels/train/72bd4060_a02bebf055586de8.txt,metadata/train/72bd4060_a02bebf055586de8.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0054_julio_orihuela__areas-de-regiones-planas__resueltos__S11-_reas_de_regiones_planas__p0108,72bd4060_a887fcdcfcb97119,julio_orihuela,areas-de-regiones-planas__resueltos,7,7,6,images/train/72bd4060_a887fcdcfcb97119.png,labels/train/72bd4060_a887fcdcfcb97119.txt,metadata/train/72bd4060_a887fcdcfcb97119.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0081_julio_orihuela__piloto_recortes_problemas__piloto_recortes_problemas__S11-_reas_de_regiones_planas_p0116,72bd4060_a9266d240ff0c3a3,julio_orihuela,piloto_recortes_problemas,5,5,5,images/train/72bd4060_a9266d240ff0c3a3.png,labels/train/72bd4060_a9266d240ff0c3a3.txt,metadata/train/72bd4060_a9266d240ff0c3a3.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0012_julio_orihuela__piloto_recortes_problemas__S11-_reas_de_regiones_planas_p0126,72bd4060_ab80ddfb1a54a339,julio_orihuela,piloto_recortes_problemas,6,6,6,images/train/72bd4060_ab80ddfb1a54a339.png,labels/train/72bd4060_ab80ddfb1a54a339.txt,metadata/train/72bd4060_ab80ddfb1a54a339.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0072_julio_orihuela__piloto_recortes_problemas__piloto_recortes_problemas__S9-Relaciones_M_tricas_p0120,72bd4060_b0f267f0c3517bd6,julio_orihuela,piloto_recortes_problemas,6,5,3,images/train/72bd4060_b0f267f0c3517bd6.png,labels/train/72bd4060_b0f267f0c3517bd6.txt,metadata/train/72bd4060_b0f267f0c3517bd6.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0097_julio_orihuela__piloto_recortes_problemas__S6-Circunferencia_p0108,72bd4060_b27a41c653167699,julio_orihuela,piloto_recortes_problemas,7,6,5,images/train/72bd4060_b27a41c653167699.png,labels/train/72bd4060_b27a41c653167699.txt,metadata/train/72bd4060_b27a41c653167699.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0041_julio_orihuela__piloto_recortes_problemas__piloto_recortes_problemas__S9-Relaciones_M_tricas_p0089,72bd4060_b6f5a59750ae021f,julio_orihuela,piloto_recortes_problemas,6,5,6,images/train/72bd4060_b6f5a59750ae021f.png,labels/train/72bd4060_b6f5a59750ae021f.txt,metadata/train/72bd4060_b6f5a59750ae021f.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0089_julio_orihuela__areas-de-regiones-planas__resueltos__S11-_reas_de_regiones_planas__p0109,72bd4060_bcacfd8db7b50784,julio_orihuela,areas-de-regiones-planas__resueltos,8,8,7,images/train/72bd4060_bcacfd8db7b50784.png,labels/train/72bd4060_bcacfd8db7b50784.txt,metadata/train/72bd4060_bcacfd8db7b50784.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0038_julio_orihuela__piloto_recortes_problemas__S9-Relaciones_M_tricas_p0129,72bd4060_c6f61b1412e7c176,julio_orihuela,piloto_recortes_problemas,4,4,4,images/train/72bd4060_c6f61b1412e7c176.png,labels/train/72bd4060_c6f61b1412e7c176.txt,metadata/train/72bd4060_c6f61b1412e7c176.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0040_julio_orihuela__piloto_recortes_problemas__piloto_recortes_problemas__S6-Circunferencia_p0124,72bd4060_c72b32eda13467b6,julio_orihuela,piloto_recortes_problemas,7,6,2,images/train/72bd4060_c72b32eda13467b6.png,labels/train/72bd4060_c72b32eda13467b6.txt,metadata/train/72bd4060_c72b32eda13467b6.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0071_julio_orihuela__circunferencia__propuestos__S6-Circunferencia__p0340,72bd4060_c99b4fdbc8dee827,julio_orihuela,circunferencia__propuestos,6,5,6,images/train/72bd4060_c99b4fdbc8dee827.png,labels/train/72bd4060_c99b4fdbc8dee827.txt,metadata/train/72bd4060_c99b4fdbc8dee827.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0036_julio_orihuela__areas-de-regiones-planas__resueltos__S11-_reas_de_regiones_planas__p0097,72bd4060_ca1faadfdf0a0fcc,julio_orihuela,areas-de-regiones-planas__resueltos,6,5,5,images/train/72bd4060_ca1faadfdf0a0fcc.png,labels/train/72bd4060_ca1faadfdf0a0fcc.txt,metadata/train/72bd4060_ca1faadfdf0a0fcc.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0064_julio_orihuela__piloto_recortes_problemas__piloto_recortes_problemas__S9-Relaciones_M_tricas_p0107,72bd4060_caf00a3d0022bff2,julio_orihuela,piloto_recortes_problemas,6,4,4,images/train/72bd4060_caf00a3d0022bff2.png,labels/train/72bd4060_caf00a3d0022bff2.txt,metadata/train/72bd4060_caf00a3d0022bff2.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0018_julio_orihuela__piloto_recortes_problemas__S6-Circunferencia_p0092,72bd4060_d2306cce13118ed4,julio_orihuela,piloto_recortes_problemas,6,5,5,images/train/72bd4060_d2306cce13118ed4.png,labels/train/72bd4060_d2306cce13118ed4.txt,metadata/train/72bd4060_d2306cce13118ed4.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0032_julio_orihuela__piloto_recortes_problemas__piloto_recortes_problemas__S9-Relaciones_M_tricas_p0080,72bd4060_d4cfb1adab112b5a,julio_orihuela,piloto_recortes_problemas,6,5,5,images/train/72bd4060_d4cfb1adab112b5a.png,labels/train/72bd4060_d4cfb1adab112b5a.txt,metadata/train/72bd4060_d4cfb1adab112b5a.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0099_julio_orihuela__areas-de-regiones-planas__resueltos__S11-_reas_de_regiones_planas_p0144_2,72bd4060_d77b80c5eeda1e80,julio_orihuela,areas-de-regiones-planas__resueltos,5,4,5,images/train/72bd4060_d77b80c5eeda1e80.png,labels/train/72bd4060_d77b80c5eeda1e80.txt,metadata/train/72bd4060_d77b80c5eeda1e80.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0017_julio_orihuela__piloto_recortes_problemas__circunferencia__propuestos__S6-Circunferencia__p0287,72bd4060_db0117f8d3ce3d12,julio_orihuela,piloto_recortes_problemas,5,5,4,images/train/72bd4060_db0117f8d3ce3d12.png,labels/train/72bd4060_db0117f8d3ce3d12.txt,metadata/train/72bd4060_db0117f8d3ce3d12.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0087_julio_orihuela__piloto_recortes_problemas__S9-Relaciones_M_tricas_p0130,72bd4060_ddc3f2190cdcc3b0,julio_orihuela,piloto_recortes_problemas,6,6,5,images/train/72bd4060_ddc3f2190cdcc3b0.png,labels/train/72bd4060_ddc3f2190cdcc3b0.txt,metadata/train/72bd4060_ddc3f2190cdcc3b0.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0047_julio_orihuela__piloto_recortes_problemas__S6-Circunferencia_p0136,72bd4060_df2178b2c57623dc,julio_orihuela,piloto_recortes_problemas,6,6,5,images/train/72bd4060_df2178b2c57623dc.png,labels/train/72bd4060_df2178b2c57623dc.txt,metadata/train/72bd4060_df2178b2c57623dc.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0070_julio_orihuela__piloto_recortes_problemas__piloto_recortes_problemas__S11-_reas_de_regiones_planas_p0146,72bd4060_e2f2514119f47de9,julio_orihuela,piloto_recortes_problemas,6,5,5,images/train/72bd4060_e2f2514119f47de9.png,labels/train/72bd4060_e2f2514119f47de9.txt,metadata/train/72bd4060_e2f2514119f47de9.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0023_julio_orihuela__piloto_recortes_problemas__circunferencia__propuestos__S6-Circunferencia__p0303,72bd4060_e5d5c4a36be495b2,julio_orihuela,piloto_recortes_problemas,7,7,6,images/train/72bd4060_e5d5c4a36be495b2.png,labels/train/72bd4060_e5d5c4a36be495b2.txt,metadata/train/72bd4060_e5d5c4a36be495b2.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0042_julio_orihuela__areas-de-regiones-planas__resueltos__S11-_reas_de_regiones_planas__p0104,72bd4060_e789ed9a1857582f,julio_orihuela,areas-de-regiones-planas__resueltos,4,2,4,images/train/72bd4060_e789ed9a1857582f.png,labels/train/72bd4060_e789ed9a1857582f.txt,metadata/train/72bd4060_e789ed9a1857582f.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0074_julio_orihuela__areas-de-regiones-planas__resueltos__S11-_reas_de_regiones_planas__p0112,72bd4060_ed0b39dad556a487,julio_orihuela,areas-de-regiones-planas__resueltos,7,7,6,images/train/72bd4060_ed0b39dad556a487.png,labels/train/72bd4060_ed0b39dad556a487.txt,metadata/train/72bd4060_ed0b39dad556a487.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0010_julio_orihuela__areas-de-regiones-planas__propuestos__S11-_reas_de_regiones_planas__p0346,72bd4060_edc02dc2acdf4e34,julio_orihuela,areas-de-regiones-planas__propuestos,7,7,7,images/train/72bd4060_edc02dc2acdf4e34.png,labels/train/72bd4060_edc02dc2acdf4e34.txt,metadata/train/72bd4060_edc02dc2acdf4e34.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0093_julio_orihuela__piloto_recortes_problemas__piloto_recortes_problemas__S6-Circunferencia_p0097,72bd4060_ef84c9e19ee0d54d,julio_orihuela,piloto_recortes_problemas,6,6,6,images/train/72bd4060_ef84c9e19ee0d54d.png,labels/train/72bd4060_ef84c9e19ee0d54d.txt,metadata/train/72bd4060_ef84c9e19ee0d54d.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0048_julio_orihuela__areas-de-regiones-planas__resueltos__S11-_reas_de_regiones_planas_p0153_2,72bd4060_f4bc6e230cb85f39,julio_orihuela,areas-de-regiones-planas__resueltos,3,2,2,images/train/72bd4060_f4bc6e230cb85f39.png,labels/train/72bd4060_f4bc6e230cb85f39.txt,metadata/train/72bd4060_f4bc6e230cb85f39.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0007_julio_orihuela__piloto_recortes_problemas__piloto_recortes_problemas__S6-Circunferencia_p0114,72bd4060_f4ee2faf14eb6b89,julio_orihuela,piloto_recortes_problemas,8,6,7,images/train/72bd4060_f4ee2faf14eb6b89.png,labels/train/72bd4060_f4ee2faf14eb6b89.txt,metadata/train/72bd4060_f4ee2faf14eb6b89.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0098_julio_orihuela__piloto_recortes_problemas__S6-Circunferencia_p0143,72bd4060_fa3910f7f3083665,julio_orihuela,piloto_recortes_problemas,6,6,6,images/train/72bd4060_fa3910f7f3083665.png,labels/train/72bd4060_fa3910f7f3083665.txt,metadata/train/72bd4060_fa3910f7f3083665.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0076_julio_orihuela__areas-de-regiones-planas__resueltos__S11-_reas_de_regiones_planas__p0126,72bd4060_fdf3c9370217e0e0,julio_orihuela,areas-de-regiones-planas__resueltos,6,6,6,images/train/72bd4060_fdf3c9370217e0e0.png,labels/train/72bd4060_fdf3c9370217e0e0.txt,metadata/train/72bd4060_fdf3c9370217e0e0.json
train,E:\Banco de Preguntas\2. GEOMETRIA\17. Otras Academias\ASEUNI SEMIANUAL - GEOMETRIA RESUMENES\temporales\semana_00_-_segmentos_introductorio_1\datasets\problem_detector_corrections,aseuni-semianual-geometria-resumenes__semana_00_-_segmentos_i_f6a5c1c8f0,a932e981_0f8aded3606215a5,,,10,9,9,images/train/a932e981_0f8aded3606215a5.png,labels/train/a932e981_0f8aded3606215a5.txt,metadata/train/a932e981_0f8aded3606215a5.json
train,E:\Banco de Preguntas\2. GEOMETRIA\17. Otras Academias\ASEUNI SEMIANUAL - GEOMETRIA RESUMENES\temporales\semana_00_-_segmentos_introductorio_1\datasets\problem_detector_corrections,aseuni-semianual-geometria-resumenes__semana_00_-_segmentos_i_c10d06bf1a,a932e981_1d70bbe2b0bda2d5,,,8,7,8,images/train/a932e981_1d70bbe2b0bda2d5.png,labels/train/a932e981_1d70bbe2b0bda2d5.txt,metadata/train/a932e981_1d70bbe2b0bda2d5.json
train,E:\Banco de Preguntas\2. GEOMETRIA\17. Otras Academias\ASEUNI SEMIANUAL - GEOMETRIA RESUMENES\temporales\semana_00_-_segmentos_introductorio_1\datasets\problem_detector_corrections,aseuni-semianual-geometria-resumenes__semana_00_-_segmentos_i_949b408208,a932e981_3fac9dc305d7829d,,,9,8,8,images/train/a932e981_3fac9dc305d7829d.png,labels/train/a932e981_3fac9dc305d7829d.txt,metadata/train/a932e981_3fac9dc305d7829d.json
train,E:\Banco de Preguntas\2. GEOMETRIA\17. Otras Academias\ASEUNI SEMIANUAL - GEOMETRIA RESUMENES\temporales\semana_00_-_segmentos_introductorio_1\datasets\problem_detector_corrections,aseuni-semianual-geometria-resumenes__semana_00_-_segmentos_i_5de1e906e6,a932e981_5d6178254f76e679,,,7,7,6,images/train/a932e981_5d6178254f76e679.png,labels/train/a932e981_5d6178254f76e679.txt,metadata/train/a932e981_5d6178254f76e679.json
train,E:\Banco de Preguntas\2. GEOMETRIA\17. Otras Academias\ASEUNI SEMIANUAL - GEOMETRIA RESUMENES\temporales\semana_00_-_segmentos_introductorio_1\datasets\problem_detector_corrections,aseuni-semianual-geometria-resumenes__semana_00_-_segmentos_i_3ade3d75b9,a932e981_5e2975310d6e459e,,,2,2,2,images/train/a932e981_5e2975310d6e459e.png,labels/train/a932e981_5e2975310d6e459e.txt,metadata/train/a932e981_5e2975310d6e459e.json
train,E:\Banco de Preguntas\2. GEOMETRIA\17. Otras Academias\ASEUNI SEMIANUAL - GEOMETRIA RESUMENES\temporales\semana_00_-_segmentos_introductorio_1\datasets\problem_detector_corrections,aseuni-semianual-geometria-resumenes__semana_00_-_segmentos_i_0dd1e8e2bb,a932e981_66ac52b62026530f,,,8,7,7,images/train/a932e981_66ac52b62026530f.png,labels/train/a932e981_66ac52b62026530f.txt,metadata/train/a932e981_66ac52b62026530f.json
val,E:\Banco de Preguntas\2. GEOMETRIA\1. Cuzcano\Julio Orihuela\S11-Áreas_de_regiones_planas\temporales\propuestos\datasets\problem_detector_corrections,areas-de-regiones-planas__propuestos__p0315__S11-_reas_de_reg_efccb02b48,398b5b8d_1417681da1f088d9,,,8,6,6,images/val/398b5b8d_1417681da1f088d9.png,labels/val/398b5b8d_1417681da1f088d9.txt,metadata/val/398b5b8d_1417681da1f088d9.json
val,E:\Banco de Preguntas\2. GEOMETRIA\1. Cuzcano\Julio Orihuela\S11-Áreas_de_regiones_planas\temporales\propuestos\datasets\problem_detector_corrections,areas-de-regiones-planas__propuestos__p0306__S11-_reas_de_reg_1fafe1333a,398b5b8d_42964e886a48639f,,,5,5,4,images/val/398b5b8d_42964e886a48639f.png,labels/val/398b5b8d_42964e886a48639f.txt,metadata/val/398b5b8d_42964e886a48639f.json
val,E:\Banco de Preguntas\2. GEOMETRIA\1. Cuzcano\Julio Orihuela\S11-Áreas_de_regiones_planas\temporales\propuestos\datasets\problem_detector_corrections,areas-de-regiones-planas__propuestos__p0295__S11-_reas_de_reg_14e52f6d75,398b5b8d_47805dfd29aa14a2,,,5,5,4,images/val/398b5b8d_47805dfd29aa14a2.png,labels/val/398b5b8d_47805dfd29aa14a2.txt,metadata/val/398b5b8d_47805dfd29aa14a2.json
val,E:\Banco de Preguntas\2. GEOMETRIA\1. Cuzcano\Julio Orihuela\S11-Áreas_de_regiones_planas\temporales\propuestos\datasets\problem_detector_corrections,areas-de-regiones-planas__propuestos__p0314__S11-_reas_de_reg_00f0f68c22,398b5b8d_47f412e0644fcc64,,,8,7,7,images/val/398b5b8d_47f412e0644fcc64.png,labels/val/398b5b8d_47f412e0644fcc64.txt,metadata/val/398b5b8d_47f412e0644fcc64.json
val,E:\Banco de Preguntas\2. GEOMETRIA\1. Cuzcano\Julio Orihuela\S11-Áreas_de_regiones_planas\temporales\propuestos\datasets\problem_detector_corrections,areas-de-regiones-planas__propuestos__p0329__S11-_reas_de_reg_9159d8687b,398b5b8d_4c1a10c6241c679d,,,6,6,5,images/val/398b5b8d_4c1a10c6241c679d.png,labels/val/398b5b8d_4c1a10c6241c679d.txt,metadata/val/398b5b8d_4c1a10c6241c679d.json
val,E:\Banco de Preguntas\2. GEOMETRIA\1. Cuzcano\Julio Orihuela\S11-Áreas_de_regiones_planas\temporales\propuestos\datasets\problem_detector_corrections,areas-de-regiones-planas__propuestos__p0308__S11-_reas_de_reg_f4d7f6ee2c,398b5b8d_743312ad07b13ada,,,6,5,5,images/val/398b5b8d_743312ad07b13ada.png,labels/val/398b5b8d_743312ad07b13ada.txt,metadata/val/398b5b8d_743312ad07b13ada.json
val,E:\Banco de Preguntas\2. GEOMETRIA\1. Cuzcano\Julio Orihuela\S11-Áreas_de_regiones_planas\temporales\propuestos\datasets\problem_detector_corrections,areas-de-regiones-planas__propuestos__p0307__S11-_reas_de_reg_eaa3e558ce,398b5b8d_7b05032ff81f2738,,,9,7,6,images/val/398b5b8d_7b05032ff81f2738.png,labels/val/398b5b8d_7b05032ff81f2738.txt,metadata/val/398b5b8d_7b05032ff81f2738.json
val,E:\Banco de Preguntas\2. GEOMETRIA\1. Cuzcano\Julio Orihuela\S11-Áreas_de_regiones_planas\temporales\propuestos\datasets\problem_detector_corrections,areas-de-regiones-planas__propuestos__p0348__S11-_reas_de_reg_0940f131de,398b5b8d_de1fc311cf301799,,,6,4,5,images/val/398b5b8d_de1fc311cf301799.png,labels/val/398b5b8d_de1fc311cf301799.txt,metadata/val/398b5b8d_de1fc311cf301799.json
val,E:\Banco de Preguntas\2. GEOMETRIA\1. Cuzcano\Julio Orihuela\S11-Áreas_de_regiones_planas\temporales\propuestos\datasets\problem_detector_corrections,areas-de-regiones-planas__propuestos__p0319__S11-_reas_de_reg_6345cb10f8,398b5b8d_e0d2e5a7c4df09bb,,,5,3,4,images/val/398b5b8d_e0d2e5a7c4df09bb.png,labels/val/398b5b8d_e0d2e5a7c4df09bb.txt,metadata/val/398b5b8d_e0d2e5a7c4df09bb.json
val,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_20260624,0063_nostradamus__academia-nostradamus-semestral-2022-i__semana_n_11_-_proporci_cd2fffdc35__ACADEMIA_NOSTRADAMUS_SEMEST_af4d20e5bd,670a2a6a_02de8c82bed96d59,nostradamus,academia-nostradamus-semestral-2022-i__semana_n_11_-_proporci_cd2fffdc35,2,2,2,images/val/670a2a6a_02de8c82bed96d59.png,labels/val/670a2a6a_02de8c82bed96d59.txt,metadata/val/670a2a6a_02de8c82bed96d59.json
val,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_20260624,0054_aseuni__aseuni-semianual-geometria__semana_2_l_neas_notables_asociada_dc9b1f016c__ASEUNI_SEMIANUAL_-_GEOMETRIA__p0009,670a2a6a_0305310dc69e2438,aseuni,aseuni-semianual-geometria__semana_2_l_neas_notables_asociada_dc9b1f016c,8,8,6,images/val/670a2a6a_0305310dc69e2438.png,labels/val/670a2a6a_0305310dc69e2438.txt,metadata/val/670a2a6a_0305310dc69e2438.json
val,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_20260624,0006_aseuni__aseuni-semianual-geometria__semana_16_reas_de_regiones_triangulares__ASEUNI_SEMIANUAL_-_GEOMETRIA__p0089,670a2a6a_0a3d04df8a3a483c,aseuni,aseuni-semianual-geometria__semana_16_reas_de_regiones_triangulares,8,8,8,images/val/670a2a6a_0a3d04df8a3a483c.png,labels/val/670a2a6a_0a3d04df8a3a483c.txt,metadata/val/670a2a6a_0a3d04df8a3a483c.json
val,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_20260624,0053_julio_orihuela__areas-de-regiones-planas__propuestos__S11-_reas_de_regiones_planas__p0314,670a2a6a_1939a58e2b77c091,julio_orihuela,areas-de-regiones-planas__propuestos,8,7,7,images/val/670a2a6a_1939a58e2b77c091.png,labels/val/670a2a6a_1939a58e2b77c091.txt,metadata/val/670a2a6a_1939a58e2b77c091.json
val,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_20260624,0081_nostradamus__academia-nostradamus-semestral-2022-i__semana_n_03_-_triangulos_ii__ACADEMIA_NOSTRADAMUS_SEMESTRAL_20_b4b0501e5a,670a2a6a_1fb5f2d4b9de5343,nostradamus,academia-nostradamus-semestral-2022-i__semana_n_03_-_triangulos_ii,11,11,11,images/val/670a2a6a_1fb5f2d4b9de5343.png,labels/val/670a2a6a_1fb5f2d4b9de5343.txt,metadata/val/670a2a6a_1fb5f2d4b9de5343.json
val,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_20260624,0086_nostradamus__academia-nostradamus-semestral-2022-i__semana_n_13_-_relacion_39c15ef6ca__ACADEMIA_NOSTRADAMUS_SEMEST_224fbf5dee,670a2a6a_2b0c361e433e0038,nostradamus,academia-nostradamus-semestral-2022-i__semana_n_13_-_relacion_39c15ef6ca,7,7,7,images/val/670a2a6a_2b0c361e433e0038.png,labels/val/670a2a6a_2b0c361e433e0038.txt,metadata/val/670a2a6a_2b0c361e433e0038.json
val,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_20260624,0017_nostradamus__academia-nostradamus-semestral-2022-i__semana_n_01_-_segmento_c52c37f30e__ACADEMIA_NOSTRADAMUS_SEMEST_dcd4fb7454,670a2a6a_32287f5aac77628d,nostradamus,academia-nostradamus-semestral-2022-i__semana_n_01_-_segmento_c52c37f30e,9,8,9,images/val/670a2a6a_32287f5aac77628d.png,labels/val/670a2a6a_32287f5aac77628d.txt,metadata/val/670a2a6a_32287f5aac77628d.json
val,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_20260624,0072_aseuni__aseuni-semianual-geometria__semana_3_congruencia_de_tri_ngulos__ASEUNI_SEMIANUAL_-_GEOMETRIA__p0017,670a2a6a_46414ef0d35e2822,aseuni,aseuni-semianual-geometria__semana_3_congruencia_de_tri_ngulos,8,7,7,images/val/670a2a6a_46414ef0d35e2822.png,labels/val/670a2a6a_46414ef0d35e2822.txt,metadata/val/670a2a6a_46414ef0d35e2822.json
